target_id,ca_lddt.first.factor_native,ca_lddt.first.factor_rotated,ca_lddt.first.gplus_native,ca_lddt.first.gplus_rotated,ca_lddt.first.psi,ca_lddt.all.factor_native,ca_lddt.all.factor_rotated,ca_lddt.all.gplus_native,ca_lddt.all.gplus_rotated,ca_lddt.all.psi,ca_lddt.last.factor_native,ca_lddt.last.factor_rotated,ca_lddt.last.gplus_native,ca_lddt.last.gplus_rotated,ca_lddt.last.psi,ca_lddt.D_write_R1,ca_lddt.D_timing_R1,ca_lddt.D_last_R1,residue_ca_lddt.first.factor_native,residue_ca_lddt.first.factor_rotated,residue_ca_lddt.first.gplus_native,residue_ca_lddt.first.gplus_rotated,residue_ca_lddt.first.psi,residue_ca_lddt.all.factor_native,residue_ca_lddt.all.factor_rotated,residue_ca_lddt.all.gplus_native,residue_ca_lddt.all.gplus_rotated,residue_ca_lddt.all.psi,residue_ca_lddt.last.factor_native,residue_ca_lddt.last.factor_rotated,residue_ca_lddt.last.gplus_native,residue_ca_lddt.last.gplus_rotated,residue_ca_lddt.last.psi,residue_ca_lddt.D_write_R1,residue_ca_lddt.D_timing_R1,residue_ca_lddt.D_last_R1,tm_score_fixed_full_length.first.factor_native,tm_score_fixed_full_length.first.factor_rotated,tm_score_fixed_full_length.first.gplus_native,tm_score_fixed_full_length.first.gplus_rotated,tm_score_fixed_full_length.first.psi,tm_score_fixed_full_length.all.factor_native,tm_score_fixed_full_length.all.factor_rotated,tm_score_fixed_full_length.all.gplus_native,tm_score_fixed_full_length.all.gplus_rotated,tm_score_fixed_full_length.all.psi,tm_score_fixed_full_length.last.factor_native,tm_score_fixed_full_length.last.factor_rotated,tm_score_fixed_full_length.last.gplus_native,tm_score_fixed_full_length.last.gplus_rotated,tm_score_fixed_full_length.last.psi,tm_score_fixed_full_length.D_write_R1,tm_score_fixed_full_length.D_timing_R1,tm_score_fixed_full_length.D_last_R1
1wba_A,0.24337559944728926,0.2542875721368772,0.25191010322685525,0.24853694220921727,-0.014285133707225886,0.26885718930342195,0.25453141510200766,0.24941071283426805,0.2524181094042104,0.01733317077135657,0.24124197350239776,0.26396000975371864,0.24445257254328212,0.23839713890920913,-0.02877346988539382,0.03161830447858246,0.014488336178167934,0.04610664065675039,0.25638488662128256,0.2668707795578715,0.2649809935841669,0.2614679929209591,-0.013998893599796725,0.2812829375210615,0.26757380912282386,0.2621429355384663,0.2654024704594227,0.016968663319194055,0.2561092123622846,0.2766425710694275,0.25805030399362666,0.25164186447689524,-0.026941798223874297,0.03096755691899078,0.012942904624077572,0.04391046154306835,0.2034,0.21253333333333335,0.21086666666666667,0.20516666666666664,-0.014833333333333346,0.2634,0.2391,0.20946666666666666,0.20463333333333333,0.019466666666666677,0.19036666666666668,0.22766666666666668,0.2252333333333333,0.2175,-0.045033333333333335,0.034300000000000025,0.030199999999999987,0.06450000000000002
1yn9_A,0.41600592663783437,0.3433245234662822,0.3175556623418228,0.31068797052699026,0.06581371135671954,0.7742671792407497,0.694918308505526,0.4046732340221048,0.49231138875540603,0.16698702546852476,0.416106038763415,0.43476693897164825,0.5276109242351433,0.5026830049655614,-0.04358881947781521,0.10117331411180523,0.10940253083453476,0.21057584494633996,0.42096115739892026,0.35429213949625454,0.33489387882853977,0.33043501274872916,0.06221015182285509,0.7648713629260661,0.687188818315921,0.4101588543474273,0.49402871090521927,0.1615524011679371,0.42342116304944816,0.4400038877255328,0.5375259174200421,0.5121368740478592,-0.04197176804826743,0.09934224934508201,0.10418191987112252,0.20352416921620453,0.44436666666666663,0.38493333333333335,0.2853,0.2764333333333333,0.05056666666666667,0.8330333333333334,0.7897666666666666,0.4434666666666667,0.5513333333333333,0.15113333333333334,0.3913333333333333,0.4540666666666667,0.6085999999999999,0.5350666666666667,-0.13626666666666665,0.10056666666666668,0.18683333333333332,0.2874
1a44_A,0.23932302696597488,0.24211139347734012,0.24133488634759281,0.2390583086262883,-0.005064944232669788,0.2585062826485952,0.240134829874347,0.23724057602710716,0.23542284342792605,0.01655372017506705,0.24548214033601579,0.2309755753211916,0.23152265988987716,0.23341098404630803,0.016394889171255107,0.021618664407736837,-0.021459833403924895,0.00015883100381193968,0.24936816075306953,0.25168730172195936,0.25108267898601794,0.24882591055773737,-0.004575909397170434,0.267281241360905,0.2500214973479553,0.24702762197812358,0.24568774676357763,0.015919868798403635,0.2574269663293431,0.24187126191172834,0.24330834505470134,0.2462423137505337,0.018489673113447225,0.020495778195574067,-0.02306558251061766,-0.0025698043150435925,0.2538,0.24549999999999997,0.25866666666666666,0.2583,0.00793333333333332,0.294,0.26343333333333335,0.25293333333333334,0.26056666666666667,0.03819999999999998,0.27623333333333333,0.2795666666666667,0.2641,0.26256666666666667,-0.004866666666666658,0.030266666666666654,0.012799999999999978,0.043066666666666635
4xje_A,0.3395894667975139,0.3409183840366372,0.33785165194635264,0.3388738959764475,-0.00030667320902845924,0.6049435721295388,0.6390865227347072,0.36222194962381415,0.41284347399411186,0.016478573765129217,0.5874427543343147,0.4931100752371606,0.5460009813542689,0.5731517827935885,0.12148348053647372,0.016785246974157675,-0.12179015374550217,-0.1050049067713445,0.3609538421246756,0.3626922815942808,0.3607724652207551,0.3619471782692583,-0.0005637264211021398,0.6198030923136498,0.6581770908984557,0.38029117383411476,0.430104141170425,0.011438968751504483,0.6002883012575014,0.506975164971622,0.5565813589886437,0.5840290457592326,0.1207608230564685,0.012002695172606622,-0.12132454947757064,-0.10932185430496401,0.2828,0.282,0.27886666666666665,0.2798,0.0017333333333333274,0.5974333333333334,0.6023,0.32683333333333336,0.3692666666666667,0.03756666666666667,0.5315333333333333,0.49490000000000006,0.5389,0.5475,0.04523333333333326,0.03583333333333335,-0.04349999999999993,-0.007666666666666581
1ccz_A,0.34518905062711713,0.2627712166987092,0.2869175135036162,0.21184656229973453,0.007346882724526225,0.5918703652842626,0.5505813421221276,0.3236519271262474,0.44754188409777534,0.16517898013366292,0.5225212853611646,0.579717110683878,0.5401446489059781,0.5545179895633067,-0.04282248466538496,0.1578320974091367,0.050169367389911186,0.20800146479904788,0.3521903107405029,0.2672592840040864,0.292034010422262,0.21714376252027215,0.010040778834426639,0.5933619188712035,0.5539476002260205,0.32828015562538776,0.4532427210892986,0.16437688410909368,0.5229789228358346,0.5809497794833741,0.5401711571401469,0.5574097326724069,-0.040732281115279545,0.154336105274667,0.050773059949706184,0.20510916522437325,0.2787,0.1832666666666667,0.21346666666666667,0.1461,0.028066666666666667,0.5038,0.503,0.24816666666666665,0.3499666666666667,0.10260000000000002,0.47573333333333334,0.49899999999999994,0.3873666666666667,0.4425666666666667,0.031933333333333314,0.07453333333333338,-0.003866666666666648,0.07066666666666672
2p3k_A,0.3108830845771144,0.30972222222222223,0.30740049751243786,0.3055555555555556,-0.000684079601990073,0.32651326699834166,0.31948590381426206,0.3023009950248756,0.30789800995024874,0.012624378109452716,0.31836650082918744,0.3197968490878939,0.32815091210613606,0.36826285240464346,0.03868159203980098,0.01330845771144279,-0.039365671641791056,-0.026057213930348266,0.3237410678069936,0.32002470032976366,0.3184648367357373,0.31762809003801545,0.0028796207795080595,0.3388299815589475,0.3325486509806728,0.31386407431889574,0.318016364076952,0.010433620336330959,0.3290039192473671,0.3306883109175336,0.33845315531845843,0.37298302549570694,0.032845478507082006,0.007553999556822899,-0.029965857727573948,-0.02241185817075105,0.3902666666666667,0.40643333333333337,0.4030333333333333,0.38756666666666667,-0.031633333333333326,0.42573333333333335,0.37620000000000003,0.40066666666666667,0.385,0.033866666666666656,0.40376666666666666,0.39999999999999997,0.42156666666666665,0.47936666666666666,0.06156666666666668,0.06549999999999999,-0.0932,-0.02770000000000002
6ibj_A,0.23784625395054845,0.23315207287599926,0.23059583565718533,0.23066555121769847,0.00476389663506228,0.2562744004461796,0.24653746049451572,0.23745119910764081,0.2306190741773564,0.002904815021379459,0.2570645101319948,0.23533649377207658,0.25787785833798105,0.2561814463654955,0.020031604387432633,-0.0018590816136828208,-0.015267707752370352,-0.017126789366053174,0.24185667702297975,0.23726057274964094,0.2353418316456376,0.23545158897266258,0.004705861600363755,0.2592320861778212,0.25031189675721754,0.2413409044013576,0.23639890935645905,0.003978194375705023,0.26117921896478496,0.23891127456808345,0.26282330528185455,0.2591255007626768,0.018570139877523834,-0.0007276672246587327,-0.01386427827716008,-0.014591945501818812,0.2564666666666667,0.25016666666666665,0.24096666666666666,0.24053333333333335,0.005866666666666677,0.2685666666666667,0.2768333333333333,0.25520000000000004,0.24133333333333332,-0.02213333333333331,0.3031,0.25830000000000003,0.2991333333333333,0.30066666666666664,0.04633333333333333,-0.027999999999999987,-0.04046666666666665,-0.06846666666666663
1j84_A,0.3356761822376009,0.2901528258362169,0.28680074971164937,0.2767445213379469,0.03546712802768167,0.43600418108419836,0.3752342848904268,0.32279051326412916,0.30635452710495964,0.044333910034602075,0.3555903979238755,0.36824178200692037,0.32511534025374855,0.33578431372549017,-0.00198241061130335,0.008866782006920407,0.037449538638985015,0.04631632064590543,0.34295262636492696,0.3002630167997395,0.29793775382667426,0.2884313572256396,0.03318321296415285,0.43693036196063373,0.37756477045794085,0.33097298799821806,0.3144380756628156,0.04283067916729041,0.35808007309313744,0.3716976713124814,0.3331338389472327,0.34069840808573776,-0.006053029080838934,0.009647466203137556,0.039236242044991786,0.04888370824812934,0.4209333333333334,0.3881666666666666,0.38949999999999996,0.3713333333333333,0.014600000000000002,0.5407666666666666,0.46823333333333333,0.4277333333333333,0.40409999999999996,0.048899999999999964,0.461,0.4787333333333333,0.4175,0.43506666666666666,-0.0001666666666666483,0.03429999999999996,0.01476666666666665,0.04906666666666661
3esx_A,0.6065828913995851,0.5712858350626393,0.5863115825071094,0.5843132733840596,0.03329874721389595,0.6184190300514949,0.6358465913457844,0.6024709860886941,0.6038928598877873,-0.016005687495196375,0.6320421182076704,0.6407655061102144,0.6306394589193759,0.6334639920067635,-0.005898854815156396,-0.04930443470909233,0.03919760202905235,-0.010106832680039979,0.6115813713493672,0.576249096396441,0.5901524986672645,0.5879347179171452,0.03311449420280695,0.623202780305751,0.6433206916935619,0.6063428460111546,0.6086644200318819,-0.017796337367083415,0.6387579094365644,0.6467143984593712,0.6370248581583632,0.6401976633257663,-0.004783683855403657,-0.05091083156989037,0.03789817805821061,-0.013012653511679758,0.7309666666666667,0.6838666666666667,0.7104333333333334,0.7103333333333334,0.04700000000000001,0.7473333333333333,0.7620999999999999,0.7250333333333333,0.7312666666666666,-0.008533333333333318,0.7669,0.7769,0.7639999999999999,0.7730333333333334,-0.0009666666666666712,-0.05553333333333332,0.04796666666666668,-0.007566666666666648
4p27_A,0.2760360115816142,0.2723262757871878,0.2697475570032573,0.2696570756424177,0.0036192544335867014,0.3086771625045241,0.2863508867173363,0.27802660152008685,0.28877126311979734,0.033070937386898314,0.31277144408251895,0.2867354325009048,0.3360930148389432,0.33611563517915305,0.0260586319218241,0.029451682953311614,-0.022439377488237395,0.007012305465074216,0.2844325302690279,0.2800068103545269,0.27751334395469635,0.27757952526285673,0.0044919012226613915,0.3161814073670555,0.2922152694287063,0.2865350397898654,0.294204072292311,0.031635170440794814,0.3182016403329756,0.2922680597539589,0.3408145582280822,0.3402924346185725,0.02541145696950688,0.027143269218133426,-0.02091955574684549,0.006223713471287935,0.21453333333333333,0.21796666666666667,0.20916666666666664,0.2114,-0.0012000000000000066,0.3271,0.2596333333333334,0.22166666666666668,0.24040000000000003,0.08619999999999998,0.33153333333333335,0.3119,0.3601666666666667,0.34223333333333333,0.0016999999999999886,0.08739999999999999,-0.002899999999999995,0.08449999999999998
6fpc_A,0.31222273214012547,0.30824537249502826,0.311572586813523,0.31750038243842743,0.009905155270001539,0.3651713324154811,0.3685559124980878,0.319489062260976,0.3110945387792566,-0.011779103564326154,0.3513653051858651,0.34482560807709955,0.39356738565091015,0.3405805415328132,-0.0464471470093315,-0.02168425883432769,0.05635230227933304,0.03466804344500535,0.3331856979081033,0.33001432543968395,0.33431159258560844,0.339902497836244,0.00876227771905482,0.3766744723741831,0.3881264039811347,0.34021981405580465,0.3331917332110675,-0.018480012451688715,0.36969284655902596,0.3622992116764256,0.40548333305063083,0.35903826775648834,-0.039051430411542076,-0.027242290170743533,0.0478137081305969,0.02057141795985336,0.3204666666666667,0.30716666666666664,0.3121333333333333,0.3139,0.015066666666666654,0.3822666666666667,0.35613333333333336,0.3356666666666666,0.3323666666666667,0.022833333333333334,0.36366666666666664,0.3466,0.43173333333333336,0.3495,-0.06516666666666669,0.007766666666666681,0.08023333333333334,0.08800000000000002
7c82_A,0.5996003822430719,0.45293632177916776,0.45956042046737905,0.4612761706194075,0.14837981061593258,0.7287811658413691,0.7685257579706368,0.5616366953348971,0.5572278689948745,-0.04415341846929022,0.580249326730953,0.5507557988011468,0.5515159412735644,0.5958865433064026,0.07386412996264442,-0.19253322908522277,0.07451568065328816,-0.11801754843193464,0.6309161855910091,0.4949867907477115,0.5011892699536818,0.5032655605055815,0.13800568539519723,0.7412625433734062,0.7737492906549767,0.59224497450965,0.587599671419286,-0.037132050371934365,0.6147237362436629,0.5905778860040465,0.5874883341464626,0.6268181843365803,0.06347570042973427,-0.17513773576713157,0.07452998496546294,-0.10060775080166863,0.5941,0.40676666666666667,0.41030000000000005,0.4119,0.18893333333333331,0.7082333333333333,0.7353999999999999,0.5216999999999999,0.5243666666666666,-0.02450000000000004,0.5862333333333333,0.5576,0.5425666666666666,0.6108666666666666,0.09693333333333327,-0.21343333333333336,0.09200000000000004,-0.12143333333333332
1bk7_A,0.26059709128115177,0.2658773660746912,0.2654754074398889,0.26609661623912884,-0.004659065994299531,0.2460352261930863,0.253782065336549,0.267466929766864,0.26364832273624206,-0.011565446174084624,0.26825257618943216,0.267777534166484,0.2711210991741577,0.27413578893517504,0.003489731783965518,-0.006906380179785093,-0.008148797778265049,-0.015055177958050142,0.2735884380424291,0.27847893699459364,0.27803696706078274,0.27871401189903977,-0.004213454113907574,0.25995103210203924,0.26875303785753085,0.2802460706313746,0.27706101977313363,-0.011987056613732597,0.2822184024099104,0.28110272989453605,0.2852205084095702,0.28776499998116445,0.003660164086968676,-0.0077736024998250235,-0.00787361820087625,-0.015647220700701275,0.23396666666666666,0.23509999999999998,0.2342,0.2343666666666667,-0.000966666666666662,0.23960000000000004,0.23183333333333334,0.2346,0.23723333333333332,0.010400000000000012,0.22899999999999998,0.2423666666666667,0.23983333333333334,0.22256666666666666,-0.030633333333333335,0.011366666666666672,0.029666666666666675,0.041033333333333345
6ht1_A,0.35363354381300544,0.3524703666777445,0.35227650382186776,0.352248809128171,0.0011354824415642322,0.33034230641409107,0.3117037775562202,0.3521103356596876,0.34382962224437796,0.010357815442561221,0.3507256009748532,0.35014401240722276,0.34803921568627455,0.3491746981278387,0.001717071009194641,0.009222333000996988,-0.0005815885676304089,0.00864074443336658,0.36240244250582054,0.36139026269223057,0.361317282866685,0.36096909358742807,0.0006639905343330624,0.33858923437532845,0.3190521930693336,0.36095162783570084,0.35245043745667876,0.011035850926972632,0.35921700181989125,0.35863328525909743,0.35582651338380883,0.3571004722935487,0.0018576754705336336,0.01037186039263957,-0.0011936849362005713,0.009178175456439,0.3682,0.36863333333333337,0.3680666666666667,0.3696,0.0010999999999999899,0.3282,0.31473333333333336,0.3687,0.34900000000000003,-0.0062333333333333225,0.37323333333333336,0.3716333333333333,0.36403333333333326,0.3731,0.010666666666666694,-0.007333333333333312,-0.009566666666666704,-0.016900000000000016
5d6p_A,0.5175962815405046,0.51064261472628,0.4171093404161133,0.43939058580492846,0.029234912203039698,0.5978677881068318,0.6589198760513502,0.533514091781024,0.5405784270326103,-0.05398775269293199,0.6494577246569277,0.6408624760218385,0.6157407407407408,0.6129555850671388,0.005810092961487416,-0.08322266489597169,0.02342481924155228,-0.0597978456544194,0.5294519723941381,0.5243655203139878,0.441392933676987,0.46128961292300685,0.024983131326170156,0.6029135693967923,0.6626652821087554,0.5448507618195416,0.5546485324045785,-0.049953942126926276,0.6552936973850237,0.6480342225822864,0.6205182656957992,0.6202708730159169,0.007012082122855016,-0.07493707345309643,0.017971049203315142,-0.05696602424978129,0.4883,0.4884666666666666,0.3636333333333333,0.39466666666666667,0.03086666666666669,0.5886666666666667,0.6452333333333333,0.5165333333333333,0.5114333333333333,-0.06166666666666665,0.6216666666666667,0.6401666666666667,0.6174666666666667,0.6090666666666666,-0.026900000000000073,-0.09253333333333334,0.057766666666666765,-0.03476666666666658
1lxz_A,0.20714242914494577,0.2009407394091917,0.20369704595841573,0.2043262028881299,0.006830846665468256,0.22627179579363652,0.26078554736652887,0.20898496015339443,0.20324764815147703,-0.04025106357480975,0.1991581281083348,0.20174965546168133,0.20197435436515068,0.2030529091018036,-0.0015129726166936512,-0.047081910240278003,0.008343819282161907,-0.038738090958116096,0.2207484648661964,0.21707288181029769,0.2192530899599081,0.2202554063969554,0.0046778994929460305,0.2387816547818634,0.2726199856268441,0.2256164375916233,0.21761487959632553,-0.04183988884027851,0.2134982625016042,0.21556252646002613,0.21612705818146957,0.21766793957805816,-0.0005233825618333465,-0.04651778833322454,0.005201282054779377,-0.041316506278445166,0.2047,0.19656666666666664,0.17446666666666666,0.1817,0.015366666666666676,0.22953333333333328,0.2719333333333333,0.18100000000000002,0.20033333333333334,-0.02306666666666668,0.18643333333333334,0.1885,0.18106666666666668,0.18093333333333336,-0.0021999999999999984,-0.038433333333333354,0.017566666666666675,-0.020866666666666683
5kdi_A,0.44528948269955465,0.43468653648509764,0.44093867762932515,0.4404248030147311,0.010089071599862961,0.4565262076053443,0.43934566632408356,0.43703323055841037,0.4320829051044878,0.012230215827338168,0.4488694758478931,0.4776293251113395,0.47603631380609795,0.4336073997944501,-0.07118876327509421,0.0021411442274752077,0.08127783487495717,0.08341897910243239,0.4467090232247742,0.43466181346662913,0.4412609569197232,0.440591323326399,0.011377576164820824,0.4603678992644686,0.4446722663446035,0.4373048961629114,0.43422160761251094,0.012612344369464587,0.4531753639936873,0.47941740217687073,0.47945559767802387,0.43718449916938,-0.06851313669182735,0.001234768204643762,0.07989071285664817,0.08112548106129193,0.39043333333333335,0.3887333333333333,0.3939,0.3938333333333333,0.0016333333333333384,0.41453333333333336,0.4138,0.38736666666666664,0.36083333333333334,-0.02579999999999999,0.3965666666666667,0.4411333333333333,0.4630666666666667,0.3809,-0.12673333333333334,-0.027433333333333327,0.12836666666666666,0.10093333333333333
7np5_A,0.35845556514236404,0.3342824273799252,0.3254242162784009,0.33449813057233246,0.03324705205637041,0.382154155881507,0.3715559390278976,0.3526171987345412,0.3633592177164222,0.021340235835490384,0.3365545010066149,0.3360368133448375,0.4019988495829738,0.3854040839804429,-0.016077077940753526,-0.011906816220880023,0.04932412999712393,0.03741731377624391,0.3643299492351928,0.3410047448916182,0.33375272543593765,0.3428895418424369,0.03246202075007387,0.3850089888490353,0.37688372387492186,0.3567104984295169,0.36838207717948074,0.019796843724077178,0.3472216476231318,0.3451085707051355,0.4031823311853222,0.38619714112664205,-0.014872113140683837,-0.012665177025996696,0.04733413389075771,0.034668956864761014,0.3041666666666667,0.2657333333333333,0.2612666666666667,0.2807,0.05786666666666666,0.3308333333333333,0.3002,0.2907666666666667,0.31373333333333336,0.053600000000000016,0.27103333333333335,0.25343333333333334,0.4003666666666667,0.37693333333333334,-0.005833333333333311,-0.004266666666666641,0.06369999999999996,0.05943333333333333
5nl7_A,0.5505638088419545,0.4615625559334169,0.5154525386313465,0.5160640773223554,0.08961279159954656,0.4386820595429867,0.4836674422767138,0.5047580693276057,0.5092625738321103,-0.04048087822922258,0.5252371576874889,0.5374977626633256,0.45717737605154823,0.45944454388163,-0.009993437145754994,-0.13009366982876916,0.09960622874530156,-0.030487441083467588,0.5539173285071867,0.4691479062590833,0.5231185264271687,0.5244198370223251,0.08607073284325978,0.4470104782557045,0.48997885092612187,0.5126121017944879,0.5165511772629311,-0.039029297201974365,0.5305493387747429,0.5363643873713885,0.46318921492737625,0.46516747384067836,-0.0038367896833435924,-0.12510003004523415,0.08990752252660338,-0.03519250751863077,0.46763333333333335,0.3182,0.42993333333333333,0.42686666666666667,0.14636666666666667,0.3033666666666667,0.3718333333333333,0.3909666666666667,0.3979,-0.06153333333333335,0.44029999999999997,0.46449999999999997,0.3668,0.3705333333333334,-0.02046666666666667,-0.20789999999999997,0.1668333333333333,-0.041066666666666675
3eii_A,0.24477051802633198,0.20295004306632214,0.2034422296050203,0.2034422296050203,0.041820474960009846,0.3504983388704319,0.3272117632582749,0.23395779500430666,0.23668020179648086,0.02600898240433124,0.31286144948935646,0.30175649070997906,0.3162144702842377,0.3263965793035561,0.021287067798695714,-0.015811492555678607,0.020533407161314132,0.004721914605635526,0.2516627619045025,0.21139879994936042,0.2117506982021952,0.211903294869124,0.040416558622070886,0.34658650083897996,0.32616077955075035,0.23952884203950467,0.24226244902051763,0.023159328269242562,0.30907566212964727,0.2969171861034783,0.3132550180180384,0.32278256918031983,0.021686027188450474,-0.017257230352828324,0.018730531433620412,0.001473301080792087,0.3325,0.17763333333333334,0.17636666666666667,0.17623333333333333,0.15473333333333333,0.46290000000000003,0.44036666666666663,0.2573666666666667,0.2564333333333333,0.021599999999999963,0.4476333333333333,0.42860000000000004,0.4325666666666667,0.44293333333333335,0.0294,-0.13313333333333338,0.12533333333333332,-0.007800000000000039
3f95_A,0.2890975119765106,0.2797481069386494,0.2786663575954258,0.280385566373049,0.011068613815484444,0.2869726471951785,0.30870421882243854,0.28523412146499766,0.32516226240148355,0.018196569309225807,0.3059612115592644,0.30870421882243854,0.3192319579663112,0.3071202287127183,-0.014854736516767109,0.007127955493741363,0.025923350332251554,0.033051305825992916,0.29311023871088837,0.2848625619091289,0.28369983957555184,0.2860758710453329,0.010623708271540558,0.2924959624926456,0.3114260082049546,0.29089701142730934,0.3275936278380825,0.017766570698464157,0.3085173283997486,0.311701441941352,0.3200972015444612,0.30913947759366084,-0.01414183749240383,0.007142862426923598,0.02476554576394439,0.03190840819086799,0.33203333333333335,0.31783333333333336,0.30526666666666663,0.30706666666666665,0.015999999999999976,0.3223333333333333,0.3599666666666666,0.31656666666666666,0.3572666666666667,0.0030666666666666433,0.36146666666666666,0.3738333333333333,0.3637666666666666,0.3679666666666666,-0.008166666666666674,-0.012933333333333333,0.024166666666666652,0.011233333333333317
3zj0_A,0.28072873940388293,0.2678254033360678,0.26920973475526383,0.2775157232704402,0.021209324582991535,0.6131733661471152,0.6033121410992616,0.3583196609242549,0.38205838118676505,0.033599945310363734,0.5285753349740224,0.4456863549357397,0.4901387749521466,0.46600697292863,0.05875717801476623,0.0123906207273722,-0.03754785343177469,-0.025157232704402493,0.2888340304070359,0.27553270416770065,0.2746993202893811,0.284266523295127,0.02286852924508122,0.6054873437416913,0.600637648904654,0.36116739437033646,0.3854484995248623,0.02913079999156315,0.5249313346027359,0.43933029540701135,0.4875462413766378,0.46265646993777265,0.06071126775685929,0.006262270746481928,-0.03784273851177807,-0.03158046776529614,0.27776666666666666,0.2488,0.23976666666666668,0.25303333333333333,0.04223333333333335,0.6844,0.6840666666666667,0.3633,0.40126666666666666,0.03829999999999991,0.5682999999999999,0.4682666666666666,0.5389,0.5031333333333333,0.06426666666666665,-0.003933333333333446,-0.022033333333333304,-0.02596666666666675
2nlr_A,0.2408048820715817,0.2197756886030018,0.2148963659354555,0.2156660619055473,0.021798889438671726,0.221026444554401,0.223156853043048,0.2213563142558689,0.21679311671889603,-0.006693606025619886,0.21779647039419428,0.2156798064764418,0.2289845511023146,0.22513607125185553,-0.0017318159327065763,-0.02849249546429161,0.023530705371378302,-0.00496179009291331,0.2525583323384787,0.23069937404056926,0.2249910947709156,0.22626578426097102,0.02313364778796485,0.2320702850763102,0.23454700937963183,0.2340949122164885,0.22821128694571294,-0.008360349574097231,0.22814569187501552,0.22399681687094375,0.2369714350580293,0.2347065792787445,0.0018840192247869259,-0.03149399736206208,0.021249628563177924,-0.010244368798884157,0.21889999999999998,0.2084,0.21716666666666665,0.21953333333333333,0.012866666666666665,0.24596666666666667,0.2185666666666667,0.21613333333333332,0.21696666666666667,0.028233333333333333,0.18316666666666667,0.18243333333333334,0.20953333333333335,0.20973333333333333,0.000933333333333323,0.015366666666666667,0.011933333333333343,0.02730000000000001
1m1u_A,0.2539723306622834,0.25448599410999245,0.25501677967262515,0.2532018354907198,-0.002328607629614408,0.4766454352441613,0.5422231354016848,0.28280597219368536,0.30359221971097866,-0.04479145264023018,0.44846243407985753,0.4171289637696048,0.3781076638586398,0.3929182932675844,0.04614409971919731,-0.042462845010615764,-0.04847270734881171,-0.09093555235942748,0.26068124044377644,0.2652566529097607,0.26291197263544713,0.26114004695417203,-0.0063473381472593975,0.47609533021907974,0.5363595933805967,0.28998021957500647,0.3068373105914557,-0.043407172145067764,0.43829708348739144,0.403977607698034,0.37288857568453176,0.38168148478439995,0.04311238488922562,-0.03705983399780837,-0.04945972303648502,-0.08651955703429338,0.205,0.20506666666666665,0.20183333333333334,0.20103333333333331,-0.0008666666666666822,0.547,0.6523,0.22596666666666665,0.3,-0.031266666666666644,0.4739,0.47573333333333334,0.4170333333333333,0.4361333333333333,0.017266666666666652,-0.030399999999999965,-0.018133333333333335,-0.048533333333333296
2a7m_A,0.3067139899438036,0.2607832988267771,0.2575544710637878,0.2673641920536331,0.05574041210687175,0.46936310756186533,0.5723282066449769,0.2955363304742187,0.334072759538598,-0.06442867001873209,0.28055062604752046,0.2917159617470177,0.29461204771763777,0.2893005028098196,-0.01647688060731541,-0.12016908212560384,0.07221729271418716,-0.04795178941141668,0.31174665621256964,0.27001318248979583,0.2678282547470167,0.2769699185199206,0.05087513749567766,0.4669149260428796,0.568857888989529,0.3023234101990417,0.33791220153341067,-0.06635417161228047,0.28909639478445787,0.3035343081514709,0.30690326711629545,0.30106765027153665,-0.020273530211771824,-0.11722930910795813,0.07114866770744949,-0.04608064140050864,0.31583333333333335,0.23053333333333334,0.25003333333333333,0.25156666666666666,0.08683333333333336,0.5551666666666667,0.7024,0.3054333333333333,0.34863333333333335,-0.10403333333333335,0.2607333333333333,0.29436666666666667,0.2729333333333333,0.2564333333333333,-0.05013333333333336,-0.1908666666666667,0.13696666666666674,-0.05389999999999998
3n36_A,0.2156585713558373,0.23141642482561986,0.22007535257878927,0.2158494984980398,-0.019983707550532054,0.3477801537599919,0.2412682653632707,0.2555623440761672,0.22403390866045517,0.07498345298100915,0.2534621455119393,0.2861234153047197,0.23622778880912376,0.25959727101471414,-0.009291787587190061,0.0949671605315412,-0.010691919963341992,0.0842752405681992,0.23374031678905946,0.25009861004581313,0.2380767147472448,0.2342631872174895,-0.02017182078650896,0.35278819595028793,0.25164158930568936,0.2729492311248399,0.2408635428363033,0.06906091835606201,0.26675657124615854,0.2970595351454759,0.2496626444436798,0.27220915388258743,-0.007756454460409762,0.08923273914257097,-0.012415366326099195,0.07681737281647179,0.2174,0.22830000000000003,0.2121666666666667,0.20573333333333332,-0.01733333333333333,0.4276333333333333,0.26833333333333337,0.27143333333333336,0.20243333333333335,0.09029999999999999,0.3136666666666667,0.3508,0.27776666666666666,0.28536666666666666,-0.029533333333333373,0.10763333333333332,0.012200000000000044,0.11983333333333336
